PRODUCT,SCHEME,LOAN_AMOUNT_REQUESTED,REQUESTED_TENURE,REQUESTED_RATE,EFFECTIVE_INTEREST_RATE,EMI_BASE_VALUE,TENURE
5000042,5000041,5000000,12,10.85,10.8486581,182194,12
5000152,5000722,1000000,120,13.35,13.3491637,15739,120
5000152,5000722,1000000,120,13.35,13.3491637,15739,120
5000152,5000722,1000000,120,13.35,13.3491637,15739,120
5000051,5000050,1200000,60,13,13.0000155,27296,60
5000152,5000722,1000000,120,13.35,13.3491649,11411,120
5000152,5000722,1000000,120,13.35,13.3491637,15739,120
5000242,5000140,500000,120,13.35,13.3501746,6042.6,120
5000242,5000140,500000,120,13.35,13.3501746,6042.6,120
5000152,5000722,1000000,120,13.35,13.35,2428400,120
5000242,5000140,500000,120,13.35,13.3501746,6042.6,120
5000242,5000140,500000,120,13.35,13.3501746,6042.6,120
5000242,5000140,500000,120,13.35,13.3501746,6042.6,120
5000042,5000041,5000000,12,10.85,10.8486581,182194,12
5000089,5000084,6200000,180,13,,171446.9,60
5000047,5000920,600000,180,10,10.0000035,6414,180
5000047,5000920,600000,180,10,10.0000035,6414,180
5000047,5000920,600000,180,10,10.0000035,6414,180
5000047,5000920,600000,180,10,10.0000035,6414,180
5000152,5000722,1000000,120,13.35,13.3491637,15739,120
5000042,5000041,5000000,12,10.85,10.8486581,182194,12
5000047,5000920,600000,180,10,10.0000035,6414,180
5000047,5000920,600000,180,10,10.0000035,6414,180
5000047,5000920,600000,180,10,10.0000035,6414,180
5000024,5000025,700000,36,10,,0,36
5000024,5000025,700000,36,10,,0,36
5000042,5000041,5000000,12,10.85,10.8486581,182194,12
5000047,5000920,600000,180,10,10.0000035,6414,180
5000047,5000920,600000,180,10,10.0000035,6414,180
5000042,5000041,5000000,12,10.85,10.8486581,182194,12
5000051,5000050,1200000,60,13,13.0000155,27296,60
5000051,5000050,1000000,60,13,12.9998935,22750,60
5000152,5000120,5000000,180,13,12.9998494,10020,180
5000089,5000084,6200000,180,13,,171147,100
5000089,5000084,6200000,180,13,,171147,100
5000089,5000084,6200000,180,13,,171147,100
5000152,5000120,450000,180,13,12.9982975,12,180
5000051,5000050,1000000,60,13,12.9998935,22750,60
5000051,5000050,1000000,60,13,12.9998935,22750,60
5000051,5000050,1000000,60,13,12.9998935,22750,60
5000051,5000050,1000000,60,13,12.9998935,22750,60
5000051,5000050,1000000,60,13,12.9998935,22750,60
5000040,5000039,1000000,120,13.35,13.35005,45225,120
5000152,5000120,5000000,180,13,12.9998443,10089,180
5000042,5000041,5000000,12,10.85,10.8486581,182194,12
5000051,5000050,1000000,60,13,12.9998935,22750,60
5000051,5000050,1000000,60,13,12.9998935,22750,60
5000051,5000050,1200000,60,13,13.0000155,27296,60
5000040,5000039,1000000,120,13.35,13.35005,45225,120
5000051,5000050,1200000,60,13,13.0000155,27296,60
5000040,5000039,1000000,120,13.35,13.35005,45225,120
5000040,5000039,1000000,120,13.35,13.35005,45225,120
5000040,5000039,1000000,120,13.35,13.35005,45225,120
5000040,5000039,1000000,120,13.35,13.35005,45225,120
5000042,5000041,5000000,12,10.85,10.8486581,182194,12
5000040,5000039,1000000,120,13.35,13.35005,45225,120
5000040,5000039,1000000,120,13.35,13.35005,45225,120
5000040,5000039,1000000,120,13.35,13.35005,45225,120
5000040,5000039,1000000,120,13.35,13.35005,45225,120
5000040,5000039,1000000,120,13.35,13.35005,45225,120
5000040,5000039,1000000,120,13.35,13.35005,45225,120
5000045,5000044,350000,60,13,14.9996512,8353,60
5000040,5000039,1000000,120,13.35,13.35005,45225,120
5000089,5000084,6200000,180,13,,171147,100
5000042,5000041,5000000,12,10.85,10.8486581,182194,12
5000040,5000039,1000000,120,13.35,13.35005,45225,120
5000089,5000084,6200000,180,13,,171147,100
5000040,5000039,1000000,120,13.35,13.35005,45225,120
5000040,5000039,1000000,120,13.35,13.35005,45225,120
5000040,5000039,1000000,120,13.35,13.35005,45225,120
5000040,5000039,1000000,120,13.35,13.35005,45225,120
5000040,5000039,1000000,120,13.35,13.35005,45225,120
5000089,5000084,6200000,180,13,,171147,100
5000040,5000039,1000000,120,13.35,13.35005,45225,120
5000089,5000084,6200000,180,13,,171147,100
5000089,5000084,6200000,180,13,,171147,100
5001162,5000940,4500000,36,13,,0,36
5001162,5000940,4500000,36,13,,0,36
5001162,5000940,4500000,36,13,,0,36
5001162,5000940,4500000,36,13,,0,36
5001162,5000940,4500000,36,13,,0,36
5001162,5000940,4500000,36,13,,0,36
5001162,5000940,4500000,36,13,,0,36
5001162,5000940,4500000,36,13,,0,36
5000054,5000055,4000000,120,13,13.0000086,161760,120
5000021,5000023,5600000,120,13.35,,,
5000042,5000041,5000000,12,10.85,10.8486581,182194,12
5000022,5000024,4000000,180,13,12.9999888,50616,180
5000042,5000041,5000000,12,10.85,10.8486581,182194,12
5000022,5000024,4000000,180,13,12.9999888,50616,180
5000022,5000024,4000000,180,13,12.9999888,50616,180
5000022,5000024,4000000,180,13,12.9999888,50616,180
5000022,5000024,4500000,180,13,12.9999978,56940.3,180
5000022,5000024,4500000,180,13,12.9999978,56940.3,180
5000053,5000051,2500000,481,13,12.9999751,46229,60
5000053,5000052,2500000,481,13,,,
5000024,5000025,2500000,481,13,,0,481
5000024,5000025,2500000,481,13,,0,481
5000024,5000025,2500000,481,13,,0,481
5000024,5000025,2500000,481,13,,0,481
5000053,5000051,2500000,481,13,12.9999751,46229,60
5000024,5000025,2500000,481,13,,0,481
5000053,5000052,2500000,481,13,,,
5000053,5000051,2500000,481,13,12.9999751,46229,60
5000053,5000051,2500000,481,13,12.9999751,46229,60
5000053,5000051,,,,,,
5000053,5000051,,,,,,
5000010,5000009,2500000,480,10.85,9.8497473,20879,480
5000010,5000009,2500000,480,10.85,9.8497473,20879,480
5000010,5000009,2500000,480,10.85,9.8497473,20879,480
5000010,5000009,2500000,480,10.85,9.8497473,20879,480
5000010,5000009,2500000,480,10.85,9.8497473,20879,480
5000010,5000009,2500000,480,10.85,9.8497473,20879,480
5000021,5000023,85000,120,13.35,13.3488448,96160,12
5000161,5000131,4500000,180,10,,0,
5000161,5000131,4500000,180,10,,0,
5000161,5000131,4500000,180,10,,0,
5000022,5000024,4500000,180,13,12.9999978,56940.3,180
5000022,5000024,4500000,180,13,12.9999978,56940.3,180
5000022,5000024,4500000,180,13,12.9999978,56940.3,180
5000051,5000050,1000000,60,13,12.9998935,22750,60
5000051,5000050,1000000,60,13,12.9998935,22750,60
5000051,5000050,1000000,60,13,12.9998935,22750,60
5000051,5000050,1000000,60,13,12.9998935,22750,60
5000051,5000050,1000000,60,13,12.9998935,22750,60
5000051,5000050,1000000,60,13,12.9998935,22750,60
5000051,5000050,1000000,60,13,12.9998935,22750,60
5000051,5000050,1000000,60,13,12.9998935,22750,60
5000051,5000050,1000000,60,13,12.9998935,22750,60
5000043,5000043,1200000,60,13,12.9999355,27300,60
5000043,5000043,1200000,60,13,12.9999355,27300,60
5000043,5000043,1200000,60,13,12.9999355,27300,60
5000043,5000043,1200000,60,13,12.9999355,27300,60
5000043,5000043,1200000,60,13,12.9999355,27300,60
5000043,5000043,1200000,60,13,12.9999355,27300,60
5000043,5000043,1200000,60,13,12.9999355,27300,60
5000043,5000043,1200000,60,13,12.9999355,27300,60
5000043,5000043,1200000,60,13,12.9999355,27300,60
5000043,5000043,1200000,60,13,12.9999355,27300,60
5000043,5000043,1200000,60,13,12.9999355,27300,60
5000043,5000043,1200000,60,13,12.9999355,27300,60
5000043,5000043,1200000,60,13,12.9999355,27300,60
5000043,5000043,1200000,60,13,12.9999355,27300,60
5000043,5000043,1200000,60,13,12.9999355,27300,60
5000043,5000043,1200000,60,13,12.9999355,27300,60
5000043,5000043,1200000,60,13,12.9999355,27300,60
5000043,5000043,1200000,60,13,12.9999355,27300,60
5001162,5000940,4500000,36,13,,0,36
5000054,5000055,1600000,12,13,12.9999082,142193,12
5000054,5000055,1600000,12,13,12.9999082,142193,12
5000054,5000055,1600000,12,13,12.9999082,142193,12
5000054,5000055,1600000,12,13,12.9999082,142193,12
5000054,5000055,1600000,12,13,12.9999082,142193,12
5000054,5000055,1600000,12,13,12.9999082,142193,12
5000054,5000055,1600000,12,13,12.9999082,142193,12
5000054,5000055,1600000,12,13,12.9999082,142193,12
5000054,5000055,1600000,12,13,12.9999082,142193,12
5000054,5000055,1600000,12,13,12.9999082,142193,12
5000054,5000055,1600000,12,13,12.9999082,142193,12
5000051,5000050,1000000,60,13,12.9998935,22750,60
1001,1001,1000,60,10,,,
1001,1001,1000,60,10,,,
5000053,5000051,2500000,481,13,12.9999751,46229,60
5000016,5000018,125000,42,10.85,10.8422318,14883,42
5000000,5000000,3316303,493,10.85,10.8498102,30926.8,493
5000000,5000000,3316303,493,10.85,10.8498102,30926.8,493
5000152,5000722,1000000,120,13.35,13.3491637,15739,120
5000051,5000050,1000000,60,13,12.9998935,22750,60
5000053,5000051,2500000,481,13,12.9999751,46229,60
5001162,5000940,4500000,36,13,,0,36
5000000,5000002,2500000,481,13,12.9999327,45582,60
5001162,5000940,4500000,36,13,,0,36
5001162,5000940,4500000,36,13,,0,36
5001162,5000940,4500000,36,13,,0,36
5000000,5000002,2500000,481,13,12.9999327,45582,60
5001162,5000940,4500000,36,13,,0,36
5000000,5000002,2500000,481,13,12.9999327,45582,60
5000000,5000002,2500000,481,13,,,
5000161,5000131,1000000,180,10,,,180
5000000,5000002,2500000,481,13,,,
5000000,5000002,2500000,481,13,,,
5000152,5000120,450000,180,13,12.9982975,12,180
5000043,5000043,1000000,180,13,,,
5000053,5000052,2500000,481,13,12.9999807,56775,60
5000043,5000043,1000000,180,13,,,
5000047,5000920,600000,180,10,10.0000035,6414,180
5000040,5000039,2500000,481,13.35,0,27807,481
5000040,5000039,2500000,481,13.35,13.3479235,27738.71,481
5000040,5000039,1000000,120,13.35,13.35005,45225,120
1001,1001,1000,60,10,,,
5000024,5000025,152000,18,13,,9337,18
5000152,5000120,1585000,70,10,9.9998855,183488,60
5000024,5000025,152000,18,13,,9337,18
5000053,5000052,2500000,481,13,12.9999807,56775,60
5000053,5000052,2500000,481,13,12.9999807,56775,60
5000053,5000052,2500000,481,13,12.9999807,56775,60
1001,1001,1000,60,10,,,
5000053,5000052,2500000,481,13,12.9999807,56775,60
5000024,5000025,152000,18,13,,9337,18
5000024,5000025,700000,36,10,,0,36
5000024,5000025,2500000,481,13,,0,481
5000043,5000043,500005,60,10.85,,,
5000056,5000056,49825,12,13.35,13.3238104,4363,12
1001,1001,1000,60,10,,,
5000013,5000015,123456,180,15.34,,1713,180
5000013,5000015,123456,180,15.34,,1713,180
5000013,5000015,123456,180,15.34,,1713,180
5000056,5000056,49825,12,13.35,13.3238104,4363,12
5000056,5000056,49825,12,13.35,13.3238104,4363,12
5000000,5000002,2500000,481,13,12.9999327,45582,60
5000043,5000043,123456,180,13,13.0001113,1562.3,180
5000043,5000043,123456,180,13,13.0001113,1562.3,180
5000043,5000043,123456,180,13,13.0001113,1562.3,180
5000352,5000221,200000,24,10.85,,,
5000352,5000221,200000,24,10.85,,,
5000352,5000221,200000,24,10.85,,,
5000047,5000920,600000,180,10,10.0000035,6414,180
5000047,5000920,600000,180,10,10.0000035,6414,180
5000047,5000920,600000,180,10,10.0000035,6414,180
5000056,5000056,200000,120,13.35,13.3503768,3011.9,120
5000047,5000920,600000,180,10,10.0000035,6414,180
5000047,5000920,600000,180,10,10.0000035,6414,180
5000047,5000920,600000,180,10,10.0000035,6414,180
5000047,5000920,600000,180,10,10.0000035,6414,180
5000400,5000240,2000000,60,12,,,
5000400,5000240,2000000,60,12,,,
5000400,5000240,2000000,60,12,,,
5000400,5000240,2000000,60,12,,,
5000043,5000042,2500000,481,13,13.0000027,56454.2,60
1001,1001,1000,60,10,,,
5000047,5000920,600000,180,10,10.0000035,6414,180
5000352,5000221,200000,24,10.85,,,
5000352,5000221,200000,24,10.85,,,
5000047,5000920,600000,180,10,10.0000035,6414,180
5001162,5000940,4500000,36,13,,0,36
5000024,5000025,2500000,481,13,,0,481
5000024,5000025,2500000,481,13,,0,481
5000024,5000025,2500000,481,13,,0,481
5001162,5000940,4500000,36,13,,0,36
5001162,5000940,4500000,36,13,,0,36
5001162,5000940,4500000,36,13,,0,36
5000047,5000920,600000,180,10,10.0000035,6414,180
5000047,5000920,600000,180,10,10.0000035,6414,180
5000400,5000240,2000000,60,12,,,
5000056,5000056,200000,120,13.35,13.3503768,3011.9,120
5000056,5000056,200000,120,13.35,13.3503768,3011.9,120
5000056,5000056,200000,120,13.35,13.3503768,3011.9,120
5000000,5000002,2500000,481,13,12.9999327,45582,60
5000047,5000920,600000,180,10,10.0000035,6414,180
5000400,5000240,2000000,60,12,,,
5000152,5000120,1585000,70,10,9.9998855,183488,60
5000047,5000920,600000,180,10,10.0000035,6414,180
5000400,5000240,2000000,60,12,,,
5000024,5000025,45000000,36,13,,,
5000056,5000056,200000,120,13.35,13.3503768,3011.9,120
5000024,5000025,45000000,36,13,,,
5000056,5000056,200000,120,13.35,13.3503768,3011.9,120
5000024,5000025,1000000,36,13,,,
5000056,5000056,200000,120,13.35,13.3503768,3011.9,120
5000024,5000025,1000000,36,13,,,
5000152,5000120,1585000,70,10,9.9998855,183488,60
5000047,5000920,600000,180,10,10.0000035,6414,180
5000047,5000920,600000,180,10,10.0000035,6414,180
5000047,5000920,600000,180,10,10.0000035,6414,180
5000024,5000025,2500000,481,13,,0,481
5000047,5000920,600000,180,10,10.0000035,6414,180
5000047,5000920,600000,180,10,10.0000035,6414,180
5000047,5000920,600000,180,10,10.0000035,6414,180
5000188,5000118,500000,36,13,,0,36
5000188,5000118,500000,36,13,,0,36
5000188,5000118,500000,36,13,,0,36
5000188,5000118,500000,36,13,,0,36
5000188,5000118,500000,36,13,,0,36
5000188,5000118,500000,36,13,,0,36
5000029,5000030,198006,26,13.35,13.3437771,8795,26
5000188,5000118,500000,36,13,,0,36
5000029,5000030,198006,26,13.35,13.3437771,8795,26
5000188,5000118,500000,36,13,,0,36
5000188,5000118,500000,36,13,,0,36
5001162,5000940,500000,36,13,,0,36
5001082,5000843,29600000000,180,15,,,180
5000040,5000039,1000000,120,13.35,13.35005,45225,120
5001162,5000940,500000,36,13,,0,36
5000040,5000039,1000000,120,13.35,13.35005,45225,120
5001162,5000940,500000,36,13,,0,36
5001162,5000940,500000,36,13,,0,36
5000040,5000039,1000000,120,13.35,13.35005,45225,120
5001162,5000940,500000,36,13,,0,36
5001162,5000940,500000,36,13,,0,36
5001162,5000940,500000,36,13,,0,36
5001162,5000940,500000,36,13,,0,36
5000054,5000055,1000000,180,13,13.0000613,12625,180
5001082,5000843,29600000000,180,15,,,180
5001162,5000940,500000,36,13,,0,36
5001082,5000843,29600000000,180,15,,,180
5001082,5000843,29600000000,180,15,,,180
5001082,5000843,29600000000,180,15,,,180
5001162,5000940,500000,36,13,,0,36
5001082,5000843,29600000000,180,15,,,180
5000024,5000025,2500000,481,13,,0,481
5000024,5000025,2500000,481,13,,0,481
5000024,5000025,2500000,481,13,,0,481
5000024,5000025,2500000,481,13,,0,481
5001082,5000843,29600000000,180,15,,,180
5001162,5000940,500000,36,13,,0,36
5000054,5000055,1000000,180,13,13.0000613,12625,180
5000054,5000055,1000000,180,13,13.0000613,12625,180
5000054,5000055,1000000,180,13,13.0000613,12625,180
5000024,5000025,2500000,481,13,,0,481
5000024,5000025,2500000,481,13,,0,481
5000024,5000025,2500000,481,13,,0,481
5000054,5000055,1000000,180,13,13.0000613,12625,180
5000054,5000055,1000000,180,13,13.0000613,12625,180
5000053,5000052,1000000,180,10,9.9991944,2984,180
5000007,,,,,,,
5000049,5000048,2500000,481,12,19.6542473,48389.51,120
5000400,5000240,2000000,60,12,,,
5000056,5000058,1800000,120,13.35,13.3500476,27038.1,120
5000054,5000055,1500000,360,10.85,10.84957,14059,360
5000054,5000055,1500000,360,10.85,10.84957,14059,360
5000054,5000055,1500000,360,10.85,10.84957,14059,360
5000054,5000055,1500000,360,10.85,10.84957,14059,360
5000054,5000055,1000000,180,13,13.0000613,12625,180
5000001,5000800,2500000,494,13.35,13.3497428,28792,300
5000054,5000055,1000000,180,13,13.0000613,12625,180
5000054,5000055,1000000,180,13,13.0000613,12625,180
5000054,5000055,1000000,180,13,13.0000613,12625,180
5000053,5000052,1000000,180,10,9.9991944,2984,180
5000000,5000002,1000000,120,10.85,10.8490677,13609,120
5000000,5000002,1000000,120,10.85,10.8490677,13609,120
5000056,5000058,1800000,120,13.35,13.3500476,27038.1,120
5000056,5000058,1800000,120,13.35,13.3500476,27038.1,120
5000056,5000058,1800000,120,13.35,13.3500476,27038.1,120
5000056,5000058,1800000,120,13.35,13.3500476,27038.1,120
5000056,5000058,1800000,120,13.35,13.3500476,27038.1,120
5000152,5000120,1585000,70,10,9.9998855,183488,60
5000056,5000058,1800000,120,13.35,13.3500476,27038.1,120
5000056,5000056,200000,120,13.35,,,
5000043,5000043,2500000,481,13,12.9999964,37033,120
5000043,5000043,2500000,481,13,12.9999964,37033,120
5000056,5000058,1800000,120,13.35,13.3500476,27038.1,120
5000053,5000052,1000000,180,10,9.9991944,2984,180
5000043,5000043,2500000,481,13,12.9999964,37033,120
5000043,5000043,2500000,481,13,12.9999964,37033,120
5000043,5000043,2500000,481,13,12.9999964,37033,120
5000056,5000058,1800000,120,13.35,13.3500476,27038.1,120
5000015,5000017,255000,180,15.34,,3636,180
5000015,5000017,255000,180,15.34,,3636,180
5000015,5000017,255000,180,15.34,,3636,180
5000024,5000025,1000000,36,13,,0,36
5000000,5000002,1000000,120,10.85,10.8490677,13609,120
5000015,5000017,255000,180,15.34,,3636,180
5000141,5000102,2000000,180,15,15.0000036,27758,180
5000053,5000052,2500000,481,13,12.9999858,31174,120
